2023-02-10 22:53:10,250 - root - INFO - Namespace(KG_embedding_type='TransR', Ks='[5, 10]', aggregation_type='graphsage', cf_batch_size=1024, cf_l2loss_lambda=0.0001, cf_print_every=1, cuda=False, data_dir='data/', data_name='Douban', embed_dim=32, evaluate_every=10, gpu_id=0, kg_batch_size=2048, kg_l2loss_lambda=1e-05, kg_print_every=1, laplacian_type='symmetric', lr=0.001, mess_dropout=0.1, n_epoch=15, n_layers=3, pretrain_model_path='trained_model/GNN_based.pth', relation_dim=32, save_dir='trained_model/Douban/GNN_based/nlayer3_dim32_TransR_graphsage', seed=2022, stopping_steps=10, test_batch_size=2048, use_pretrain=0)
2023-02-10 22:53:10,250 - root - INFO - Running on cpu
2023-02-10 22:53:33,866 - root - INFO - n_users:           447
2023-02-10 22:53:33,874 - root - INFO - n_items:           578
2023-02-10 22:53:33,874 - root - INFO - n_entities:        18134
2023-02-10 22:53:33,874 - root - INFO - n_users_entities:  18581
2023-02-10 22:53:33,874 - root - INFO - n_relations:       450
2023-02-10 22:53:33,874 - root - INFO - n_cf_train:        41830
2023-02-10 22:53:33,874 - root - INFO - n_cf_test:         10840
2023-02-10 22:53:33,874 - root - INFO - n_kg_train:        351986
2023-02-10 22:53:34,949 - root - INFO - GNN_based(
  (entity_user_embed): Embedding(18581, 32)
  (relation_embed): Embedding(450, 32)
  (aggregator_layers): ModuleList(
    (0): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear): Linear(in_features=64, out_features=32, bias=True)
    )
    (1): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear): Linear(in_features=64, out_features=32, bias=True)
    )
    (2): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear): Linear(in_features=64, out_features=32, bias=True)
    )
  )
)
2023-02-10 22:53:35,250 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 0041 | Time 0.3s | Iter Loss 0.7182 | Iter Mean Loss 0.7182
2023-02-10 22:53:41,638 - root - INFO - CF Training: Epoch 0001 Iter 0022 / 0041 | Time 0.3s | Iter Loss 0.6195 | Iter Mean Loss 0.6520
2023-02-10 22:53:41,939 - root - INFO - CF Training: Epoch 0001 Iter 0023 / 0041 | Time 0.3s | Iter Loss 0.5932 | Iter Mean Loss 0.6494
2023-02-10 22:53:42,242 - root - INFO - CF Training: Epoch 0001 Iter 0024 / 0041 | Time 0.3s | Iter Loss 0.6060 | Iter Mean Loss 0.6476
2023-02-10 22:53:42,535 - root - INFO - CF Training: Epoch 0001 Iter 0025 / 0041 | Time 0.3s | Iter Loss 0.6135 | Iter Mean Loss 0.6463
2023-02-10 22:53:42,839 - root - INFO - CF Training: Epoch 0001 Iter 0026 / 0041 | Time 0.3s | Iter Loss 0.6042 | Iter Mean Loss 0.6446
2023-02-10 22:53:43,123 - root - INFO - CF Training: Epoch 0001 Iter 0027 / 0041 | Time 0.3s | Iter Loss 0.5991 | Iter Mean Loss 0.6429
2023-02-10 22:53:43,447 - root - INFO - CF Training: Epoch 0001 Iter 0028 / 0041 | Time 0.3s | Iter Loss 0.6065 | Iter Mean Loss 0.6416
2023-02-10 22:53:43,748 - root - INFO - CF Training: Epoch 0001 Iter 0029 / 0041 | Time 0.3s | Iter Loss 0.6019 | Iter Mean Loss 0.6403
2023-02-10 22:53:44,053 - root - INFO - CF Training: Epoch 0001 Iter 0030 / 0041 | Time 0.3s | Iter Loss 0.6073 | Iter Mean Loss 0.6392
2023-02-10 22:53:44,356 - root - INFO - CF Training: Epoch 0001 Iter 0031 / 0041 | Time 0.3s | Iter Loss 0.6103 | Iter Mean Loss 0.6382
2023-02-10 22:53:44,647 - root - INFO - CF Training: Epoch 0001 Iter 0032 / 0041 | Time 0.3s | Iter Loss 0.5930 | Iter Mean Loss 0.6368
2023-02-10 22:53:44,931 - root - INFO - CF Training: Epoch 0001 Iter 0033 / 0041 | Time 0.3s | Iter Loss 0.6014 | Iter Mean Loss 0.6358
2023-02-10 22:53:45,265 - root - INFO - CF Training: Epoch 0001 Iter 0034 / 0041 | Time 0.3s | Iter Loss 0.5872 | Iter Mean Loss 0.6343
2023-02-10 22:53:45,558 - root - INFO - CF Training: Epoch 0001 Iter 0035 / 0041 | Time 0.3s | Iter Loss 0.5748 | Iter Mean Loss 0.6326
2023-02-10 22:53:45,852 - root - INFO - CF Training: Epoch 0001 Iter 0036 / 0041 | Time 0.3s | Iter Loss 0.5873 | Iter Mean Loss 0.6314
2023-02-10 22:53:46,135 - root - INFO - CF Training: Epoch 0001 Iter 0037 / 0041 | Time 0.3s | Iter Loss 0.5837 | Iter Mean Loss 0.6301
2023-02-10 22:53:46,448 - root - INFO - CF Training: Epoch 0001 Iter 0038 / 0041 | Time 0.3s | Iter Loss 0.5938 | Iter Mean Loss 0.6291
2023-02-10 22:53:46,741 - root - INFO - CF Training: Epoch 0001 Iter 0039 / 0041 | Time 0.3s | Iter Loss 0.5894 | Iter Mean Loss 0.6281
2023-02-10 22:53:47,045 - root - INFO - CF Training: Epoch 0001 Iter 0040 / 0041 | Time 0.3s | Iter Loss 0.5698 | Iter Mean Loss 0.6266
2023-02-10 22:53:47,368 - root - INFO - CF Training: Epoch 0001 Iter 0041 / 0041 | Time 0.3s | Iter Loss 0.5633 | Iter Mean Loss 0.6251
2023-02-10 22:53:47,368 - root - INFO - CF Training: Epoch 0001 Total Iter 0041 | Total Time 12.4s | Iter Mean Loss 0.6251
2023-02-10 22:53:47,548 - root - INFO - KG Training: Epoch 0001 Iter 0001 / 0172 | Time 0.2s | Iter Loss 0.7529 | Iter Mean Loss 0.7529
2023-02-10 22:53:47,732 - root - INFO - KG Training: Epoch 0001 Iter 0002 / 0172 | Time 0.2s | Iter Loss 0.7357 | Iter Mean Loss 0.7443
2023-02-10 22:53:47,894 - root - INFO - KG Training: Epoch 0001 Iter 0003 / 0172 | Time 0.2s | Iter Loss 0.7251 | Iter Mean Loss 0.7379
2023-02-10 22:53:48,075 - root - INFO - KG Training: Epoch 0001 Iter 0004 / 0172 | Time 0.2s | Iter Loss 0.7117 | Iter Mean Loss 0.7313
2023-02-10 22:53:48,267 - root - INFO - KG Training: Epoch 0001 Iter 0005 / 0172 | Time 0.2s | Iter Loss 0.6546 | Iter Mean Loss 0.7160
2023-02-10 22:53:48,449 - root - INFO - KG Training: Epoch 0001 Iter 0006 / 0172 | Time 0.2s | Iter Loss 0.6525 | Iter Mean Loss 0.7054
2023-02-10 22:53:48,620 - root - INFO - KG Training: Epoch 0001 Iter 0007 / 0172 | Time 0.2s | Iter Loss 0.6250 | Iter Mean Loss 0.6939
2023-02-10 22:53:48,792 - root - INFO - KG Training: Epoch 0001 Iter 0008 / 0172 | Time 0.2s | Iter Loss 0.5922 | Iter Mean Loss 0.6812
2023-02-10 22:53:48,972 - root - INFO - KG Training: Epoch 0001 Iter 0009 / 0172 | Time 0.2s | Iter Loss 0.5773 | Iter Mean Loss 0.6697
2023-02-10 22:53:49,145 - root - INFO - KG Training: Epoch 0001 Iter 0010 / 0172 | Time 0.2s | Iter Loss 0.5695 | Iter Mean Loss 0.6596
2023-02-10 22:53:49,327 - root - INFO - KG Training: Epoch 0001 Iter 0011 / 0172 | Time 0.2s | Iter Loss 0.5653 | Iter Mean Loss 0.6511
2023-02-10 22:53:49,499 - root - INFO - KG Training: Epoch 0001 Iter 0012 / 0172 | Time 0.2s | Iter Loss 0.5219 | Iter Mean Loss 0.6403
2023-02-10 22:53:49,681 - root - INFO - KG Training: Epoch 0001 Iter 0013 / 0172 | Time 0.2s | Iter Loss 0.5100 | Iter Mean Loss 0.6303
2023-02-10 22:53:49,872 - root - INFO - KG Training: Epoch 0001 Iter 0014 / 0172 | Time 0.2s | Iter Loss 0.4986 | Iter Mean Loss 0.6209
2023-02-10 22:53:50,044 - root - INFO - KG Training: Epoch 0001 Iter 0015 / 0172 | Time 0.2s | Iter Loss 0.4689 | Iter Mean Loss 0.6107
2023-02-10 22:53:50,226 - root - INFO - KG Training: Epoch 0001 Iter 0016 / 0172 | Time 0.2s | Iter Loss 0.4392 | Iter Mean Loss 0.6000
2023-02-10 22:53:50,406 - root - INFO - KG Training: Epoch 0001 Iter 0017 / 0172 | Time 0.2s | Iter Loss 0.4267 | Iter Mean Loss 0.5898
2023-02-10 22:53:50,579 - root - INFO - KG Training: Epoch 0001 Iter 0018 / 0172 | Time 0.2s | Iter Loss 0.4140 | Iter Mean Loss 0.5801
2023-02-10 22:53:50,751 - root - INFO - KG Training: Epoch 0001 Iter 0019 / 0172 | Time 0.2s | Iter Loss 0.3913 | Iter Mean Loss 0.5701
2023-02-10 22:53:50,923 - root - INFO - KG Training: Epoch 0001 Iter 0020 / 0172 | Time 0.2s | Iter Loss 0.3955 | Iter Mean Loss 0.5614
2023-02-10 22:53:51,105 - root - INFO - KG Training: Epoch 0001 Iter 0021 / 0172 | Time 0.2s | Iter Loss 0.3700 | Iter Mean Loss 0.5523
2023-02-10 22:53:51,297 - root - INFO - KG Training: Epoch 0001 Iter 0022 / 0172 | Time 0.2s | Iter Loss 0.3419 | Iter Mean Loss 0.5427
2023-02-10 22:53:51,476 - root - INFO - KG Training: Epoch 0001 Iter 0023 / 0172 | Time 0.2s | Iter Loss 0.3475 | Iter Mean Loss 0.5342
2023-02-10 22:53:51,650 - root - INFO - KG Training: Epoch 0001 Iter 0024 / 0172 | Time 0.2s | Iter Loss 0.3293 | Iter Mean Loss 0.5257
2023-02-10 22:53:51,839 - root - INFO - KG Training: Epoch 0001 Iter 0025 / 0172 | Time 0.2s | Iter Loss 0.3141 | Iter Mean Loss 0.5172
2023-02-10 22:53:52,003 - root - INFO - KG Training: Epoch 0001 Iter 0026 / 0172 | Time 0.2s | Iter Loss 0.3059 | Iter Mean Loss 0.5091
2023-02-10 22:53:52,185 - root - INFO - KG Training: Epoch 0001 Iter 0027 / 0172 | Time 0.2s | Iter Loss 0.2743 | Iter Mean Loss 0.5004
2023-02-10 22:53:52,356 - root - INFO - KG Training: Epoch 0001 Iter 0028 / 0172 | Time 0.2s | Iter Loss 0.2802 | Iter Mean Loss 0.4925
2023-02-10 22:53:52,526 - root - INFO - KG Training: Epoch 0001 Iter 0029 / 0172 | Time 0.2s | Iter Loss 0.2607 | Iter Mean Loss 0.4845
2023-02-10 22:53:52,718 - root - INFO - KG Training: Epoch 0001 Iter 0030 / 0172 | Time 0.2s | Iter Loss 0.2384 | Iter Mean Loss 0.4763
2023-02-10 22:53:52,891 - root - INFO - KG Training: Epoch 0001 Iter 0031 / 0172 | Time 0.2s | Iter Loss 0.2294 | Iter Mean Loss 0.4684
2023-02-10 22:53:53,083 - root - INFO - KG Training: Epoch 0001 Iter 0032 / 0172 | Time 0.2s | Iter Loss 0.2192 | Iter Mean Loss 0.4606
2023-02-10 22:53:53,265 - root - INFO - KG Training: Epoch 0001 Iter 0033 / 0172 | Time 0.2s | Iter Loss 0.2210 | Iter Mean Loss 0.4533
2023-02-10 22:53:53,446 - root - INFO - KG Training: Epoch 0001 Iter 0034 / 0172 | Time 0.2s | Iter Loss 0.1923 | Iter Mean Loss 0.4456
2023-02-10 22:53:53,638 - root - INFO - KG Training: Epoch 0001 Iter 0035 / 0172 | Time 0.2s | Iter Loss 0.1913 | Iter Mean Loss 0.4384
2023-02-10 22:53:53,810 - root - INFO - KG Training: Epoch 0001 Iter 0036 / 0172 | Time 0.2s | Iter Loss 0.1846 | Iter Mean Loss 0.4313
2023-02-10 22:53:53,981 - root - INFO - KG Training: Epoch 0001 Iter 0037 / 0172 | Time 0.2s | Iter Loss 0.1758 | Iter Mean Loss 0.4244
2023-02-10 22:53:54,153 - root - INFO - KG Training: Epoch 0001 Iter 0038 / 0172 | Time 0.2s | Iter Loss 0.1760 | Iter Mean Loss 0.4179
2023-02-10 22:53:54,325 - root - INFO - KG Training: Epoch 0001 Iter 0039 / 0172 | Time 0.2s | Iter Loss 0.1641 | Iter Mean Loss 0.4114
2023-02-10 22:53:54,504 - root - INFO - KG Training: Epoch 0001 Iter 0040 / 0172 | Time 0.2s | Iter Loss 0.1655 | Iter Mean Loss 0.4052
2023-02-10 22:53:54,676 - root - INFO - KG Training: Epoch 0001 Iter 0041 / 0172 | Time 0.2s | Iter Loss 0.1503 | Iter Mean Loss 0.3990
2023-02-10 22:53:54,849 - root - INFO - KG Training: Epoch 0001 Iter 0042 / 0172 | Time 0.2s | Iter Loss 0.1434 | Iter Mean Loss 0.3929
2023-02-10 22:53:55,021 - root - INFO - KG Training: Epoch 0001 Iter 0043 / 0172 | Time 0.2s | Iter Loss 0.1382 | Iter Mean Loss 0.3870
2023-02-10 22:53:55,203 - root - INFO - KG Training: Epoch 0001 Iter 0044 / 0172 | Time 0.2s | Iter Loss 0.1436 | Iter Mean Loss 0.3815
2023-02-10 22:53:55,392 - root - INFO - KG Training: Epoch 0001 Iter 0045 / 0172 | Time 0.2s | Iter Loss 0.1352 | Iter Mean Loss 0.3760
2023-02-10 22:53:55,556 - root - INFO - KG Training: Epoch 0001 Iter 0046 / 0172 | Time 0.2s | Iter Loss 0.1254 | Iter Mean Loss 0.3706
2023-02-10 22:53:55,738 - root - INFO - KG Training: Epoch 0001 Iter 0047 / 0172 | Time 0.2s | Iter Loss 0.1267 | Iter Mean Loss 0.3654
2023-02-10 22:53:55,910 - root - INFO - KG Training: Epoch 0001 Iter 0048 / 0172 | Time 0.2s | Iter Loss 0.1288 | Iter Mean Loss 0.3604
2023-02-10 22:53:56,102 - root - INFO - KG Training: Epoch 0001 Iter 0049 / 0172 | Time 0.2s | Iter Loss 0.1285 | Iter Mean Loss 0.3557
2023-02-10 22:53:56,293 - root - INFO - KG Training: Epoch 0001 Iter 0050 / 0172 | Time 0.2s | Iter Loss 0.1178 | Iter Mean Loss 0.3509
2023-02-10 22:53:56,465 - root - INFO - KG Training: Epoch 0001 Iter 0051 / 0172 | Time 0.2s | Iter Loss 0.1174 | Iter Mean Loss 0.3464
2023-02-10 22:53:56,657 - root - INFO - KG Training: Epoch 0001 Iter 0052 / 0172 | Time 0.2s | Iter Loss 0.1103 | Iter Mean Loss 0.3418
2023-02-10 22:53:56,826 - root - INFO - KG Training: Epoch 0001 Iter 0053 / 0172 | Time 0.2s | Iter Loss 0.1063 | Iter Mean Loss 0.3374
2023-02-10 22:53:57,010 - root - INFO - KG Training: Epoch 0001 Iter 0054 / 0172 | Time 0.2s | Iter Loss 0.1124 | Iter Mean Loss 0.3332
2023-02-10 22:53:57,202 - root - INFO - KG Training: Epoch 0001 Iter 0055 / 0172 | Time 0.2s | Iter Loss 0.1171 | Iter Mean Loss 0.3293
2023-02-10 22:53:57,374 - root - INFO - KG Training: Epoch 0001 Iter 0056 / 0172 | Time 0.2s | Iter Loss 0.0970 | Iter Mean Loss 0.3251
2023-02-10 22:53:57,545 - root - INFO - KG Training: Epoch 0001 Iter 0057 / 0172 | Time 0.2s | Iter Loss 0.1028 | Iter Mean Loss 0.3212
2023-02-10 22:53:57,735 - root - INFO - KG Training: Epoch 0001 Iter 0058 / 0172 | Time 0.2s | Iter Loss 0.0996 | Iter Mean Loss 0.3174
2023-02-10 22:53:57,918 - root - INFO - KG Training: Epoch 0001 Iter 0059 / 0172 | Time 0.2s | Iter Loss 0.1002 | Iter Mean Loss 0.3137
2023-02-10 22:53:58,100 - root - INFO - KG Training: Epoch 0001 Iter 0060 / 0172 | Time 0.2s | Iter Loss 0.0939 | Iter Mean Loss 0.3101
2023-02-10 22:53:58,282 - root - INFO - KG Training: Epoch 0001 Iter 0061 / 0172 | Time 0.2s | Iter Loss 0.0964 | Iter Mean Loss 0.3066
2023-02-10 22:53:58,504 - root - INFO - KG Training: Epoch 0001 Iter 0062 / 0172 | Time 0.2s | Iter Loss 0.0951 | Iter Mean Loss 0.3032
2023-02-10 22:53:58,706 - root - INFO - KG Training: Epoch 0001 Iter 0063 / 0172 | Time 0.2s | Iter Loss 0.1015 | Iter Mean Loss 0.3000
2023-02-10 22:53:58,898 - root - INFO - KG Training: Epoch 0001 Iter 0064 / 0172 | Time 0.2s | Iter Loss 0.0957 | Iter Mean Loss 0.2968
2023-02-10 22:53:59,077 - root - INFO - KG Training: Epoch 0001 Iter 0065 / 0172 | Time 0.2s | Iter Loss 0.0863 | Iter Mean Loss 0.2935
2023-02-10 22:53:59,280 - root - INFO - KG Training: Epoch 0001 Iter 0066 / 0172 | Time 0.2s | Iter Loss 0.0898 | Iter Mean Loss 0.2904
2023-02-10 22:53:59,473 - root - INFO - KG Training: Epoch 0001 Iter 0067 / 0172 | Time 0.2s | Iter Loss 0.0890 | Iter Mean Loss 0.2874
2023-02-10 22:53:59,686 - root - INFO - KG Training: Epoch 0001 Iter 0068 / 0172 | Time 0.2s | Iter Loss 0.0927 | Iter Mean Loss 0.2846
2023-02-10 22:53:59,885 - root - INFO - KG Training: Epoch 0001 Iter 0069 / 0172 | Time 0.2s | Iter Loss 0.0960 | Iter Mean Loss 0.2818
2023-02-10 22:54:00,069 - root - INFO - KG Training: Epoch 0001 Iter 0070 / 0172 | Time 0.2s | Iter Loss 0.0867 | Iter Mean Loss 0.2791
2023-02-10 22:54:00,271 - root - INFO - KG Training: Epoch 0001 Iter 0071 / 0172 | Time 0.2s | Iter Loss 0.0833 | Iter Mean Loss 0.2763
2023-02-10 22:54:00,453 - root - INFO - KG Training: Epoch 0001 Iter 0072 / 0172 | Time 0.2s | Iter Loss 0.0854 | Iter Mean Loss 0.2736
2023-02-10 22:54:00,645 - root - INFO - KG Training: Epoch 0001 Iter 0073 / 0172 | Time 0.2s | Iter Loss 0.0853 | Iter Mean Loss 0.2711
2023-02-10 22:54:00,816 - root - INFO - KG Training: Epoch 0001 Iter 0074 / 0172 | Time 0.2s | Iter Loss 0.0877 | Iter Mean Loss 0.2686
2023-02-10 22:54:00,998 - root - INFO - KG Training: Epoch 0001 Iter 0075 / 0172 | Time 0.2s | Iter Loss 0.0834 | Iter Mean Loss 0.2661
2023-02-10 22:54:01,180 - root - INFO - KG Training: Epoch 0001 Iter 0076 / 0172 | Time 0.2s | Iter Loss 0.0870 | Iter Mean Loss 0.2638
2023-02-10 22:54:01,362 - root - INFO - KG Training: Epoch 0001 Iter 0077 / 0172 | Time 0.2s | Iter Loss 0.0815 | Iter Mean Loss 0.2614
2023-02-10 22:54:01,543 - root - INFO - KG Training: Epoch 0001 Iter 0078 / 0172 | Time 0.2s | Iter Loss 0.0827 | Iter Mean Loss 0.2591
2023-02-10 22:54:01,715 - root - INFO - KG Training: Epoch 0001 Iter 0079 / 0172 | Time 0.2s | Iter Loss 0.0869 | Iter Mean Loss 0.2569
2023-02-10 22:54:01,886 - root - INFO - KG Training: Epoch 0001 Iter 0080 / 0172 | Time 0.2s | Iter Loss 0.0754 | Iter Mean Loss 0.2547
2023-02-10 22:54:02,068 - root - INFO - KG Training: Epoch 0001 Iter 0081 / 0172 | Time 0.2s | Iter Loss 0.0841 | Iter Mean Loss 0.2525
2023-02-10 22:54:02,250 - root - INFO - KG Training: Epoch 0001 Iter 0082 / 0172 | Time 0.2s | Iter Loss 0.0786 | Iter Mean Loss 0.2504
2023-02-10 22:54:02,431 - root - INFO - KG Training: Epoch 0001 Iter 0083 / 0172 | Time 0.2s | Iter Loss 0.0902 | Iter Mean Loss 0.2485
2023-02-10 22:54:02,613 - root - INFO - KG Training: Epoch 0001 Iter 0084 / 0172 | Time 0.2s | Iter Loss 0.0856 | Iter Mean Loss 0.2466
2023-02-10 22:54:02,784 - root - INFO - KG Training: Epoch 0001 Iter 0085 / 0172 | Time 0.2s | Iter Loss 0.0831 | Iter Mean Loss 0.2446
2023-02-10 22:54:02,956 - root - INFO - KG Training: Epoch 0001 Iter 0086 / 0172 | Time 0.2s | Iter Loss 0.0738 | Iter Mean Loss 0.2426
2023-02-10 22:54:03,138 - root - INFO - KG Training: Epoch 0001 Iter 0087 / 0172 | Time 0.2s | Iter Loss 0.0816 | Iter Mean Loss 0.2408
2023-02-10 22:54:03,321 - root - INFO - KG Training: Epoch 0001 Iter 0088 / 0172 | Time 0.2s | Iter Loss 0.0817 | Iter Mean Loss 0.2390
2023-02-10 22:54:03,510 - root - INFO - KG Training: Epoch 0001 Iter 0089 / 0172 | Time 0.2s | Iter Loss 0.0825 | Iter Mean Loss 0.2372
2023-02-10 22:54:03,672 - root - INFO - KG Training: Epoch 0001 Iter 0090 / 0172 | Time 0.2s | Iter Loss 0.0825 | Iter Mean Loss 0.2355
2023-02-10 22:54:03,846 - root - INFO - KG Training: Epoch 0001 Iter 0091 / 0172 | Time 0.2s | Iter Loss 0.0848 | Iter Mean Loss 0.2339
2023-02-10 22:54:04,028 - root - INFO - KG Training: Epoch 0001 Iter 0092 / 0172 | Time 0.2s | Iter Loss 0.0821 | Iter Mean Loss 0.2322
2023-02-10 22:54:04,219 - root - INFO - KG Training: Epoch 0001 Iter 0093 / 0172 | Time 0.2s | Iter Loss 0.0857 | Iter Mean Loss 0.2306
2023-02-10 22:54:04,409 - root - INFO - KG Training: Epoch 0001 Iter 0094 / 0172 | Time 0.2s | Iter Loss 0.0795 | Iter Mean Loss 0.2290
2023-02-10 22:54:04,583 - root - INFO - KG Training: Epoch 0001 Iter 0095 / 0172 | Time 0.2s | Iter Loss 0.0774 | Iter Mean Loss 0.2274
2023-02-10 22:54:04,755 - root - INFO - KG Training: Epoch 0001 Iter 0096 / 0172 | Time 0.2s | Iter Loss 0.0806 | Iter Mean Loss 0.2259
2023-02-10 22:54:04,956 - root - INFO - KG Training: Epoch 0001 Iter 0097 / 0172 | Time 0.2s | Iter Loss 0.0757 | Iter Mean Loss 0.2243
2023-02-10 22:54:05,156 - root - INFO - KG Training: Epoch 0001 Iter 0098 / 0172 | Time 0.2s | Iter Loss 0.0747 | Iter Mean Loss 0.2228
2023-02-10 22:54:05,320 - root - INFO - KG Training: Epoch 0001 Iter 0099 / 0172 | Time 0.2s | Iter Loss 0.0749 | Iter Mean Loss 0.2213
2023-02-10 22:54:05,512 - root - INFO - KG Training: Epoch 0001 Iter 0100 / 0172 | Time 0.2s | Iter Loss 0.0807 | Iter Mean Loss 0.2199
